Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X,Short.Name,Income.Group
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1983.106544,2147.229311,2315.846527,2492.545346,2758.943466,3007.597978,3240.611037,3490.550337,3683.313694,3972.002749,4669.438672,5060.342739,5942.148771,7198.271657,7975.850516,9974.657321,10715.03809,11287.19913,12442.57512,14667.40312,16856.76109,15366.66859,13545.25912,12430.45893,12914.33068,13474.16135,17727.49533,21485.29387,24188.76594,25300.39512,30162.31577,31374.11699,32338.50395,24080.89967,25747.24169,29914.33175,32587.2641,29897.79263,30143.62746,30577.08177,29283.00505,26969.24457,29571.70446,36961.42537,42442.22045,43085.35315,46256.4716,53324.37937,55746.84238,46207.0592,52076.25591,59593.28711,57134.07707,60283.24522,59180.19898,50812.19086,51844.76126,Not Available,Not Available,Sweden,High income
Sweden,SWE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3478162823,3502543049,3746139448,4078651382,4627511693,5243778277,5550485985,5765191831,6290293457,7291708940,8454534911,8671647906,9990760961,13173585510,19587331621,21143249362,23583415597,24700107105,25561358858,34872524550,40537639493,35953706995,34706013434,32584419142,33068497788,35518427690,41497557415,51974954262,58673619271,63768943213,72569270798,68084993799,70081046739,58645836010,68810393987,83504408899,88319415449,87548887346,92623932377,94719694036,99320905459,90022364001,94415688449,1.1557E+11,1.3683E+11,1.50562E+11,1.70531E+11,2.01379E+11,2.23812E+11,1.66239E+11,1.98856E+11,2.36386E+11,2.25122E+11,2.27405E+11,2.33644E+11,2.02601E+11,2.02874E+11,Not Available,Not Available,Sweden,High income
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.00560976,73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.20487805,82.20487805,Not Available,Not Available,Sweden,High income
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Sweden,High income
Switzerland,CHE,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,48.72000122,49.13999939,50.13999939,Not Available,Not Available,Not Available,Not Available,51.34000015,52.18000031,Not Available,54.06999969,55.09000015,56.22000122,67.20999908,66.37000275,65.68000031,64.73000336,64.81999969,65.13999939,64.58999634,65.54000092,65.73000336,65.56999969,66.11000061,65.73999786,65.05000305,64.37000275,64,64.66000366,65.16000366,65.90000153,65.43000031,63.77999878,64.48000336,64.48999786,64.33000183,64.62999725,64.87999725,65.19999695,65.16000366,Not Available,Switzerland,High income
Switzerland,CHE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2644513820,2912465341,3191279862,3477336463,3847882106,4222049140,4637253682,4947449842,5593189787,6428426456,10218997736,11665105736,14087057759,19117667815,23175594502,25656377213,28703376740,33446300187,44774761745,50672878090,56172585904,53581992312,50403111363,48724852461,51113594289,52332532620,68986425427,80965279037,90152024192,92156315545,1.08671E+11,1.05738E+11,1.12563E+11,1.09518E+11,1.19117E+11,1.39383E+11,1.37783E+11,1.35356E+11,1.37791E+11,1.37455E+11,1.4179E+11,1.41794E+11,1.47504E+11,1.69782E+11,2.0288E+11,2.19836E+11,2.43432E+11,2.94204E+11,3.47371E+11,3.09907E+11,3.73421E+11,4.57983E+11,4.47814E+11,4.95206E+11,4.55818E+11,4.22099E+11,4.4018E+11,Not Available,Not Available,Switzerland,High income
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,1787.360348,1971.316323,2131.391652,2294.182847,2501.29319,2620.475547,2784.733548,2960.722586,3121.889031,3344.783603,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,18832.19672,17153.40132,17478.65579,17341.99488,16499.14693,16655.33739,23751.44952,29558.89548,31743.65291,30401.89248,38428.3855,38399.21061,39534.542,38100.73673,41843.75688,48662.43977,46676.85094,40417.96228,41497.20261,40581.30705,37868.32306,38538.99005,41376.39399,48087.58314,53340.14766,54952.67372,57579.50195,63555.2375,72487.84593,69927.46877,74605.72102,88415.62806,83538.23008,85112.4644,86605.56338,82016.02131,79887.51824,Not Available,Not Available,Switzerland,High income
Switzerland,CHE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2546890123,3068472925,3427708777,3694832986,4097821746,4146180481,4411016178,4635551289,5060440505,5896400749,10241069060,11663672488,13813883303,18866870418,23401481825,22223981134,24658898744,29624833493,39694626566,48982225116,58659625231,52734624682,49532228242,49686925015,47851991956,49279196817,67413713380,77985374665,86892624752,89079899383,1.07336E+11,1.01179E+11,1.04435E+11,97940819978,1.06082E+11,1.24759E+11,1.25202E+11,1.20714E+11,1.24404E+11,1.23685E+11,1.25112E+11,1.26149E+11,1.27246E+11,1.46182E+11,1.67604E+11,1.90201E+11,2.06957E+11,2.39991E+11,2.88924E+11,2.69127E+11,3.11078E+11,3.98975E+11,3.78438E+11,4.12219E+11,3.72934E+11,3.43923E+11,3.65119E+11,Not Available,Not Available,Switzerland,High income
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.31341463,71.64487805,71.19609756,71.18756098,72.07780488,72.20170732,72.33560976,72.63658537,72.5902439,72.61268293,73.0202439,73.13073171,73.64439024,73.94097561,74.28707317,74.66560976,74.78536585,75.23804878,75.18731707,75.46609756,75.45926829,75.69317073,76.03390244,76.03121951,76.60853659,76.73365854,76.89902439,77.19756098,77.22658537,77.42121951,77.24243902,77.51463415,77.80609756,78.08536585,78.35,78.41707317,78.89609756,79.0795122,79.32439024,79.5804878,79.6804878,80.1804878,80.38536585,80.53658537,81.08780488,81.23658537,81.4902439,81.74146341,81.99268293,82.04390244,82.24634146,82.69512195,82.69756098,82.79756098,83.19756098,82.89756098,82.89756098,Not Available,Not Available,Switzerland,High income
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Switzerland,High income
Syrian Arab Republic,SYR,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,45.97999954,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,50.79999924,Not Available,52.79999924,Not Available,48.09999847,Not Available,47.90000153,51.29999924,47.5,47.04999924,43.13999939,Not Available,Not Available,42.06999969,40.52000046,39.45000076,39.43999863,39.02000046,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Syrian Arab Republic,Lower middle income
Syrian Arab Republic,SYR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,183179976,166354556.6,232483194.2,233218642.8,223808511.8,250836078.3,237017341,248911546.6,304528170.6,384128076.6,382808209.8,459140870.6,567251419.6,730240855.9,1269930698,1493538005,1523378473,1429054705,1407153910,1941933094,2433274526,2481042399,2317931318,2382576881,2222309623,2063703244,1530228811,1817810206,1813488339,2439160455,3488165260,3168250000,3479921426,3816418521,3346540000,3537504990,4388662675,4702704280,4640692308,5129922481,6839334310,7464741326,8216795445,7305994717,10048415842,11655517241,13167996090,15613886332,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Syrian Arab Republic,Lower middle income
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,187.5373743,200.1833569,227.7886639,238.4373061,257.5784123,273.9622218,241.7122448,275.2673093,295.4494159,365.6937642,337.0395839,394.1421481,449.9439294,460.295068,708.4212256,905.9500887,979.3277657,954.7632405,1112.612528,1151.175406,1462.630341,1677.126244,1699.532805,1769.740953,1700.476019,1540.436791,1208.004425,999.5919067,902.5495583,815.6485164,988.9486722,1013.001286,1005.041364,1009.716411,725.6085921,794.445153,934.5505657,955.7091761,974.2751917,991.1204287,1177.629268,1258.421953,1263.013455,1253.391403,1408.852738,1577.457182,1762.246107,2058.035209,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Syrian Arab Republic,Lower middle income
Syrian Arab Republic,SYR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,238438301.2,211572015.7,239475795.7,254143983.5,257291287.2,250835035.1,308588671,302663380.3,359837631,486948425.9,459569650.3,589872637.5,739337956.2,851109749.1,1775235143,2364286442,2669065169,3190648328,2953073424,3645326490,4719467803,5216657667,4142960026,4783518214,4283246523,4168711442,3015259367,3350430974,2803717240,2919875150,3440367093,4163791667,4987517668,5602184878,4594640000,4323552894,5252195609,4903093385,4696403846,5078313953,5523717815,6168564305,6591622611,6235988620,9987584158,12012446992,12907577576,15286438384,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Syrian Arab Republic,Lower middle income
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.971,52.568,53.176,53.797,54.435,55.096,55.788,56.51,57.26,58.03,58.814,59.6,60.378,61.137,61.872,62.579,63.258,63.914,64.552,65.172,65.774,66.359,66.928,67.477,68.005,68.508,68.981,69.423,69.831,70.207,70.553,70.871,71.167,71.444,71.708,71.961,72.205,72.439,72.664,72.882,73.11,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.648,72.939,72.108,71.27,70.549,70.046,69.817,69.904,70.31,Not Available,Not Available,Syrian Arab Republic,Lower middle income
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,55.65449905,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,82.88825226,Not Available,80.84452057,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Syrian Arab Republic,Lower middle income
Tajikistan,TJK,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,50.90000153,58.38000107,30.52000046,30.25,29.79000092,29.32999992,39.52000046,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Tajikistan,Lower middle income
Tajikistan,TJK,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,732190944.4,841782171.4,184727727.5,470211080.2,579301313.9,807699845.5,799500169.2,804200071.1,645740535.7,717931814.5,849898376.9,734837998.5,799355016.1,984910563.8,1210650160,601245684.4,656280893.8,766926565,864922144.2,754168199.5,865754898.4,1164434797,1644160795,1631431636,836363780,824913290.4,Not Available,Not Available,Not Available,Tajikistan,Lower middle income
